location,name,address,ispotable,available,created_at,photo,description,watersourcetype
"{""latitude"": 41.436986, ""longitude"": 2.180276}",Rio de Janeiro 08-221,"AV RIO DE JANEIRO, 66-56",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.429117, ""longitude"": 2.176296}",Ptge l'Esperança 08-223,"C DESFAR, 8-6",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.429423, ""longitude"": 2.174509}",Av de Borbó 08-224,"PL VIRREI AMAT, 54-52",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.439416, ""longitude"": 2.181019}",Plaça de Harry Walker 08-230,"PL HARRY WALKER, 249-259",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.436939, ""longitude"": 2.174477}",  08-232,"PL JARDINS D'ALFABIA, 6-7",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.428346, ""longitude"": 2.169466}",Pl d'Alvaro Cunqueiro 08-233,"PL ALVARO CUNQUEIRO, 1-4",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.457646, ""longitude"": 2.185076}",pròxim a jocs infantils 08-236,"AV VALLBONA, 63",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.448333, ""longitude"": 2.176011}",Pl Roquetes 08-237,"C MINA DE LA CIUTAT, 75",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.436758, ""longitude"": 2.171859}",Parc Central de Nou Barris 08-238,"C DOCTOR PI I MOLIST, 134",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.42556, ""longitude"": 2.176076}",Av Borbó 08-241,"PG MARAGALL, 182",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.427708, ""longitude"": 2.167061}",Pg Maragall 08-242,"C PINTOR MIR, 2",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.441777, ""longitude"": 2.181567}",Argullos 08-243,"C ARGULLOS, 1",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.434323, ""longitude"": 2.164231}",Pg de Fabra i Puig 08-244,"PL SANT FRANCESC XAVIER, 20",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.444499, ""longitude"": 2.169787}",Antonio Machado 08-245,"RDA GUINEUETA VELLA, 30-26",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.442259, ""longitude"": 2.16243}",  08-246,"C JUAN RAMON JIMENEZ, 6-4",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.43047, ""longitude"": 2.172708}",Grau 08-247,"C PERE D'ARTES, 8.B",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.442592, ""longitude"": 2.176935}",Francesc Layret 08-248,"C CASALS CUBERO, 270",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.441548, ""longitude"": 2.180125}",Pablo Iglesias 08-249,"C PABLO IGLESIAS, 2",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.446307, ""longitude"": 2.174248}",Vidal i Guasch 08-256,"PL RAÏM, 56-52",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.462984, ""longitude"": 2.183868}",  08-257,"C ORISTA, 1",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.436505, ""longitude"": 2.170592}",Parc Central de Nou Barris 08-258,"PARC CENTRAL DE NOU BARRIS, 26-16",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.437988, ""longitude"": 2.164564}",Parc Central de Nou Barris 08-259,"PARC CENTRAL DE NOU BARRIS, 98-96",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.436871, ""longitude"": 2.165097}",Parc Central de Nou Barris 08-260,"C RIBA-ROJA, 442-438",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.436566, ""longitude"": 2.16769}",Parc Central de Nou Barris 08-261,"PARC CENTRAL DE NOU BARRIS, 1-43",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.426967, ""longitude"": 2.173923}",  08-262,"C SANTA FE, 4",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.426398, ""longitude"": 2.173774}",Pça de la Torre Llobeta 08-263,"PL TORRE LLOBETA, 1.B",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.42625, ""longitude"": 2.173895}",  08-264,"PL TORRE LLOBETA, 255-257",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.439142, ""longitude"": 2.183773}",Parc esportiu de Can Dragó 08-265,"PARC ESPORTIU DE CAN DRAGÓ, 294-300",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.444549, ""longitude"": 2.184228}",Lola Anglada 08-266,"C VINYAR, 78",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.443259, ""longitude"": 2.176058}",Pl Verdum 08-267,"PL VERDUM, 1-5",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.429683, ""longitude"": 2.172917}",Pl Paul Claudel 08-268,"PL PAUL CLAUDEL, 15",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.430008, ""longitude"": 2.173024}",Miquel Ferra 08-269,"C MIQUEL FERRA, 4-2",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.433194, ""longitude"": 2.177647}",Santapau 08-270,"PG CIUTAT DE MALLORCA, 53-31",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.440064, ""longitude"": 2.178673}",Pl de Prosperitat 08-272,"PL PROSPERITAT, 19-23",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.439983, ""longitude"": 2.178893}",Pl de Prosperitat 08-273,"PL PROSPERITAT, 3-4",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.438303, ""longitude"": 2.163027}",Parc Central de Nou Barris 08-274,"C MONT-RAL, 31",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.437736, ""longitude"": 2.179015}",Garrofers 08-275,"C HORITZONTAL, 13-17",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.437829, ""longitude"": 2.177792}",Escultor Ordoñez 08-276,"C GARROFERS, 1-3",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.447345, ""longitude"": 2.185965}",C/ de Palamos 08-277,"VIA FAVENCIA, 367-373",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.447729, ""longitude"": 2.177187}",Pla dels Cirerers 08-278,"C LLOPIS, 35-37",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.43534, ""longitude"": 2.168469}",  08-279,"PL CESAR VALLEJO, 80",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.435272, ""longitude"": 2.175957}",  08-280,"C ESCULTOR ORDOÑEZ, 91-117",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.429126, ""longitude"": 2.181119}",Jota 08-281,"PL GARRIGO, 5-6.P",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.428944, ""longitude"": 2.181635}",Antoni Costa 08-282,"PL GARRIGO, 14-20",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.45102, ""longitude"": 2.185202}",Aiguablava 08-283,"C VILA-REAL, 8-6",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.459544, ""longitude"": 2.176185}",Av Rasos de Peguera 08-284,"C VALLCIVERA, 49",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.448, ""longitude"": 2.18354}",C/ de la Fosca 08-285,"C CHAFARINAS, 16-10",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.427946, ""longitude"": 2.164419}",  08-286,"PG MARAGALL, 366",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.448064, ""longitude"": 2.171491}",jocs infantils superiors 08-287,"C TURÓ DE LES ROQUETES, 97.C",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.447728, ""longitude"": 2.17139}",jocs infantils inferiors 08-288,"C TURÓ DE LES ROQUETES, 95.C",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.434502, ""longitude"": 2.180097}",Pintor Alsamora 08-289,"C PINTOR ALSAMORA, 7-9",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.450415, ""longitude"": 2.184352}",jardins parc infantil C/ de Vila-Real 08-290,"PAS ANTONIO CUADRILLERO, 71",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.451573, ""longitude"": 2.185311}",a dalt de TMB 08-291,"C VILA-REAL, 16-14",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.445355, ""longitude"": 2.185637}",Pl Nou Barris 08-292,"PL NOU BARRIS, 66",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.465869, ""longitude"": 2.185858}",Pl Primer de Maig 08-293,"PL PRIMER DE MAIG, 59",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.442361, ""longitude"": 2.183393}",Tisso 08-294,"C JOAQUIM VALLS, 15-17",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.449323, ""longitude"": 2.184739}",Tamariu (sortida metro) 08-295,"C CHAFARINAS, 26-24",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.43155, ""longitude"": 2.175559}",Alella 08-296,"C SANTANYI, 30-28",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.450279, ""longitude"": 2.186048}",Pl de l'Aire 08-297,"PL AIRE, 23",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.445022, ""longitude"": 2.176856}",  08-298,"VIA FAVENCIA, 288.A",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.458118, ""longitude"": 2.176919}",Vilatorta 08-299,"C BRULL, 1",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.448311, ""longitude"": 2.177532}",Pl de les Roquetes 08-300,"C NOU BARRIS, 23-27",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.446008, ""longitude"": 2.181141}",Molí 08-301,"C MOLI, 114-110",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.433977, ""longitude"": 2.178839}",  08-302,"C CASAS I AMIGO, 11",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.428583, ""longitude"": 2.165441}",Duero 08-303,"C DUERO, 16.B",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.439119, ""longitude"": 2.178156}",Valldaura - Boada 08-304,"C FONT D'EN CANYELLES, 10-6",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.460031, ""longitude"": 2.18103}",Av. Escolapi Cancer 2 08-305,"PL EUCALIPTUS, 3",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.427613, ""longitude"": 2.175707}",Av. Borbo (antigues cotxeres) 08-306,"AV BORBO, 15",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.427754, ""longitude"": 2.176949}",C/ Ramon Albó-Felip II (antigues Cotxeres) 08-307,"C FELIP II, 71-73",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.453267, ""longitude"": 2.187923}",Casa de l'Aigua 08-308,"Garbí, 458",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.418649, ""longitude"": 2.188941}",Felip II / Espronceda 09-001,"C BOFARULL, 39-39.B",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.415081, ""longitude"": 2.187286}",Av Meridiana 09-003,"C NAVAS DE TOLOSA, 274",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.415578, ""longitude"": 2.191265}",Clot / Mallorca 09-004,"C CLOT, 191",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.418593, ""longitude"": 2.18636}",Av Meridiana 09-006,"C ESPRONCEDA, 369.X",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.423255, ""longitude"": 2.184032}",Garcilaso 09-008,"C CONCEPCIO ARENAL, 84-78",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.424944, ""longitude"": 2.186031}",Cardenal Tedeschini 09-009,"C OLESA, 75-77",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.419664, ""longitude"": 2.183764}",  09-010,"PL MAINADA, 32-34",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.424728, ""longitude"": 2.188395}",  09-011,"C COLL, 47",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.426764, ""longitude"": 2.189835}",Parc de la Pegaso 09-012,"C PORTUGAL, 94-92",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.427676, ""longitude"": 2.188266}",Rovira i Virgili 09-013,"C ROVIRA I VIRGILI, 15",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.427391, ""longitude"": 2.188159}",  09-014,"C PORTUGAL, 57-57.B",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.424063, ""longitude"": 2.188845}",Valles i Ribot 09-016,"C VALLES I RIBOT, 34-30",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.426362, ""longitude"": 2.189425}",Antonio Ricardos / Cortit 09-017,"C ANTONIO RICARDOS, 20-18",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.428081, ""longitude"": 2.193745}",Pl Albert Badia i Mur 09-019,"PL ALBERT BADIA I MUR, 42",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.430898, ""longitude"": 2.187841}",entre Fabra i Puig i Llenguadoc 09-021,"C MONGES, 27",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.432924, ""longitude"": 2.186385}",  09-023,"PL PALMERES, 17",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.434245, ""longitude"": 2.186764}",Castellbell 09-024,"C PARE SECCHI, 54-42",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.43403, ""longitude"": 2.184119}",Ignaci Iglesias 09-025,"C IGNASI IGLESIAS, 156",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.433914, ""longitude"": 2.192415}",C/de Sant Adrià 09-026,"C SEGRE, 31",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.434926, ""longitude"": 2.188747}",  09-029,"PL MERCADAL, 36",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.43691, ""longitude"": 2.192227}",Sot del Paletes 09-030,"C CINCA, 2",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.437745, ""longitude"": 2.189122}",Joan Torras 09-031,"C GRAN DE SANT ANDREU, 342-330",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.437243, ""longitude"": 2.188111}",Carrer Matagalls 09-032,"PL MARIA BROSSA, 18",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.438206, ""longitude"": 2.186345}",Sant Hipolit 09-034,"C RECESVINT, 16",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.437508, ""longitude"": 2.205831}",Barnola 09-036,"C BARNOLA, 48",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.439861, ""longitude"": 2.188632}",Colombia 09-039,"C RESIDENCIA, 10",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.447332, ""longitude"": 2.200938}",Pl Veracruz 09-041,"C CARACAS, 36.B",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.449835, ""longitude"": 2.19029}",Pl Trinitat 09-042,"PL TRINITAT, 13-14",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.451418, ""longitude"": 2.192072}",Conrad Xalabarder 09-043,"C MARE DE DEU DE LORDA, 48",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.441641, ""longitude"": 2.187726}",Bartrina 09-047,"PL MOSSEN CLAPES, 23-24",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.427173, ""longitude"": 2.187494}",Parc de la Pegaso (pistes de dalt) 09-048,"C PORTUGAL, 59",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.423365, ""longitude"": 2.182811}",Pl dels Indians 09-049,"PL INDIANS, 143",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.418036, ""longitude"": 2.19042}",Pl del General Moragues 09-051,"C FELIP II, 12-30",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.437608, ""longitude"": 2.191561}",  09-054,"C JOAN TORRAS, 25-31",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.437984, ""longitude"": 2.185316}",  09-055,"PL XANDRI, 3",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.437761, ""longitude"": 2.202944}",Pl Sant Pol de Mar 09-056,"C VILAMAJOR, 1-5",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.435477, ""longitude"": 2.18856}",Malats / Santa Maria 09-058,"C PONS I GALLARZA, 19",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.425844, ""longitude"": 2.180809}",  09-059,"PL CONGRES EUCARISTIC, 11",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.425696, ""longitude"": 2.181108}",  09-060,"PL CONGRES EUCARISTIC, 4",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.432015, ""longitude"": 2.184249}",Concepción Arenal 09-061,"C SOCRATES, 267-271",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.43402, ""longitude"": 2.188793}",Gran de Sant Andreu / Ruben Darío 09-062,"C RUBEN DARIO, 11",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.436694, ""longitude"": 2.186088}",Baliarda 09-063,"C MALATS, 98",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.437842, ""longitude"": 2.207494}",Novelles / Floresta 09-067,"C TARREGA, 70",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.439022, ""longitude"": 2.20569}",  09-068,"PG MOLLERUSSA, 55-57",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.434052, ""longitude"": 2.206265}",Pl Josep Joan Cortinas 09-069,"PL MOSSEN JOAN CORTINAS, 9",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.431104, ""longitude"": 2.183039}",Pg Fabra i Puig 09-070,"AV MERIDIANA, 406-392",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.435656, ""longitude"": 2.203967}",Mare Eterna (Pça. Félix Rodriguez de la Fuente) 09-071,"C FLIX, 40",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.439243, ""longitude"": 2.186604}",Pl M Casablanca Joanico 09-073,"PL MIQUEL CASABLANCAS I JOANICO, 58-52",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.435363, ""longitude"": 2.189855}",  09-074,"PL COMERÇ, 2.B",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.427638, ""longitude"": 2.191428}",Pl Doctor Cararach Mauri 09-075,"PL DOCTOR CARARACH MAURI, 1-5",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.428965, ""longitude"": 2.188576}",Pl Nadal 09-076,"PL NADAL, 6",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.430052, ""longitude"": 2.191247}",Rbla Onze de Setembre (passeig central) 09-077,"RBLA ONZE DE SETEMBRE, 6-2",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.438056, ""longitude"": 2.191455}",Pg Torras i Bages 09-078,"PTGE JACINT GUARDIOLA, 14-12",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.446119, ""longitude"": 2.192456}",Pl Modernitat 09-080,"PL MODERNITAT, 1",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.440131, ""longitude"": 2.189772}",Lanzarote 09-081,"C RESIDENCIA, 18-14",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.448058, ""longitude"": 2.189964}",Pl de Josep Andreu i Abello 09-082,"PL JOSEP ANDREU I ABELLO, 72-44",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.423162, ""longitude"": 2.18593}",Jardins de Virginia Woolf 09-083,"C GARCILASO, 88-74",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.427168, ""longitude"": 2.17913}",Jardins de Massana (interior) 09-087,"JARD MASSANA, 10.I-8.I",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.426693, ""longitude"": 2.179759}",Jardins de Massana (interior) 09-088,"JARD MASSANA, 8.I-10.I",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.451737, ""longitude"": 2.1931}",  09-089,"VIA BARCINO, 47",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.448407, ""longitude"": 2.196549}",Parc de la Trinitat costat llac 09-090,"PARC TRINITAT, 99",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.448304, ""longitude"": 2.195248}",Parc de la Trinitat costat llac 09-091,"PARC TRINITAT, 6-2",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.449209, ""longitude"": 2.194504}",Parc de la Trinitat costat llac 09-093,"PARC TRINITAT, 94",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.449217, ""longitude"": 2.194502}",Parc de la Trinitat costat llac 09-094,"PARC TRINITAT, 94",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.449229, ""longitude"": 2.194502}",Parc de la Trinitat costat llac 09-095,"PARC TRINITAT, 92",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.448966, ""longitude"": 2.196625}",Parc de la Trinitat costat llac 09-096,"PARC TRINITAT, 99",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.449865, ""longitude"": 2.194401}",Parc de la trinitat pista de tenis 09-098,"VIA BARCINO, 82.I",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.449435, ""longitude"": 2.194263}",Parc de la Trinitat jocs infantils 09-099,"VIA BARCINO, 92",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.449516, ""longitude"": 2.193255}",porta cantonada Via Barcino 09-103,"VIA BARCINO, 92",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.449522, ""longitude"": 2.193227}",porta cantonada Via Barcino 09-104,"VIA BARCINO, 92",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.449529, ""longitude"": 2.193205}",porta cantonada Via Barcino 09-105,"VIA BARCINO, 92",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.449502, ""longitude"": 2.193251}",porta cantonada Via Barcino 09-106,"VIA BARCINO, 92",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.449507, ""longitude"": 2.193215}",porta cantonada Via Barcino 09-107,"VIA BARCINO, 92",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.44951, ""longitude"": 2.193189}",porta cantonada Via Barcino 09-108,"VIA BARCINO, 92",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.418254, ""longitude"": 2.187285}",Josep Estivill (Jardins de Maria Soteras Mauri) 09-109,"C ESPRONCEDA, 348-350",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.434924, ""longitude"": 2.189194}",Mateu Ferran 09-110,"C ARC DEL MERCAT, 7-8",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.427116, ""longitude"": 2.189017}",Parc de la Pegaso 09-111,"PARC PEGASO, 15-17",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.427242, ""longitude"": 2.188624}",Parc de la Pegaso 09-112,"C PORTUGAL, 49",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.451449, ""longitude"": 2.189319}",C/ Mireia / Almassora 09-116,"C MIREIA, 41-45",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.45466, ""longitude"": 2.189951}",Torrent de Perera 09-117,"CTRA RIBES, 103-111",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.454583, ""longitude"": 2.192007}",Torrent de la Perera 09-119,"PL TURO DE LA TRINITAT, 4.X",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.422201, ""longitude"": 2.1849}",Olesa (al costat del mercat) 09-120,"C FELIP II, 126-118",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.439209, ""longitude"": 2.203154}",Lima 09-122,"C AUGUSTO CESAR SANDINO, 7-7.B",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.439323, ""longitude"": 2.205733}",  09-126,"C LIMA, 10",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.439009, ""longitude"": 2.204449}",  09-127,"C LIMA, 11-13",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.431467, ""longitude"": 2.193349}",C/ Santa Coloma / Liuva 09-133,"C VIRGILI, 60.B",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.416616, ""longitude"": 2.180666}",Pl Taxi 09-134,"C GUINARDO, 5",,,2024-05-11 19:54:35,,Font de beure,
"{""latitude"": 41.434751, ""longitude"": 2.191246}","al costat de Can Fabra, creuant el C/ Segre 09-136","PL CAN FABRA, 5-11",,,2024-05-11 19:54:35,,Font de beure,
